3,7587SC,Poldermolen,de Lutte
133,7582CC,Hogeweg,Losser
129,7582CC,Hogeweg,Losser
56,7582CH,Hogeweg,Losser
35,7582CA,Hogeweg,Losser
27,7582CA,Hogeweg,Losser
25,7582CA,Hogeweg,Losser
19,7582CA,Hogeweg,Losser
6,7582CG,Hogeweg,Losser
2,7585PH,Hogeveldweg,Glane
87,7582PP,Hogeboekelweg,Losser
64,7582PR,Hogeboekelweg,Losser
52,7582PR,Hogeboekelweg,Losser
22,7582AJ,Hogeboekelweg,Losser
10,7582AJ,Hogeboekelweg,Losser
8,7582AJ,Hogeboekelweg,Losser
4,7582AJ,Hogeboekelweg,Losser
2,7582AJ,Hogeboekelweg,Losser
88,7582GC,Hofkamp,Losser
121,7582GN,Hofkamp,Losser
99,7582GM,Hofkamp,Losser
83,7582GM,Hofkamp,Losser
79,7582GM,Hofkamp,Losser
67,7582GM,Hofkamp,Losser
65,7582GM,Hofkamp,Losser
47,7582GL,Hofkamp,Losser
13,7582GK,Hofkamp,Losser
11,7582GK,Hofkamp,Losser
37,7581DB,Herman ter Hoentelaan,Losser
35,7581DB,Herman ter Hoentelaan,Losser
41,7581DB,Herman ter Hoentelaan,Losser
29,7581DB,Herman ter Hoentelaan,Losser
11,7581DB,Herman ter Hoentelaan,Losser
27,7581VL,Heidehof,Losser
39,7581VL,Heidehof,Losser
17,7581VM,Heidehof,Losser
46,7581VJ,Heidehof,Losser
4,7581VK,Heidehof,Losser
14,7582EW,Haydnstraat,Losser
30,7582EW,Haydnstraat,Losser
52,7582EX,Haydnstraat,Losser
38,7582EX,Haydnstraat,Losser
37,7582BL,Dr Staringstraat,Losser
21,7582BL,Dr Staringstraat,Losser
15,7582BL,Dr Staringstraat,Losser
8,7585PJ,Glanerbeekweg,Glane
5,7585PJ,Glanerbeekweg,Glane
19,7581PE,Gildehauserweg,Losser
18,7581PG,Gildehauserweg,Losser
10,7581PG,Gildehauserweg,Losser
8,7581PG,Gildehauserweg,Losser
4,7581PG,Gildehauserweg,Losser
2,7581VN,Gentiaanhof,Losser
11,7581VP,Gentiaanhof,Losser
7,7581VP,Gentiaanhof,Losser
1,7581VP,Gentiaanhof,Losser
20,7581VN,Gentiaanhof,Losser
15,7581VP,Gentiaanhof,Losser
21,7581VP,Gentiaanhof,Losser
19,7582ZV,G J ter Kuilestraat,Losser
10,7587NT,Fleerderhoekpad,de Lutte
15,7581SP,Flamingostraat,Losser
17,7581SP,Flamingostraat,Losser
21,7581SP,Flamingostraat,Losser
7,7581SP,Flamingostraat,Losser
11,7581SP,Flamingostraat,Losser
1,7581SP,Flamingostraat,Losser
2,7581SN,Flamingostraat,Losser
32,7581VX,Ericahof,Losser
34,7581VX,Ericahof,Losser
14,7581VX,Ericahof,Losser
71,7582PL,Enschedesestraat,Losser
44,7582AG,Enschedesestraat,Losser
21,7582AE,Enschedesestraat,Losser
24,7582AG,Enschedesestraat,Losser
5,7582AE,Enschedesestraat,Losser
13,7582AE,Enschedesestraat,Losser
8,7582AG,Enschedesestraat,Losser
11,7586RA,Dubbeleweg,Overdinkel
225,7582GS,Hofkamp,Losser
207,7582GS,Hofkamp,Losser
205,7582GS,Hofkamp,Losser
124,7582GE,Hofkamp,Losser
39,7582AC,Aalsgaardenstraat,Losser
13,7582AB,Aalsgaardenstraat,Losser
23,7582AB,Aalsgaardenstraat,Losser
21,7582AB,Aalsgaardenstraat,Losser
97,7581AZ,Bernard Leurinkstraat,Losser
89,7581AZ,Bernard Leurinkstraat,Losser
61,7581AX,Bernard Leurinkstraat,Losser
23,7581AR,Bernard Leurinkstraat,Losser
4,7581AP,Bernard Leurinkstraat,Losser
60,7587PZ,Lossersestraat,de Lutte
64,7587BM,Zwaluwstraat,de Lutte
74,7587BM,Zwaluwstraat,de Lutte
29,7587BJ,IJsvogelstraat,de Lutte
25,7587BJ,IJsvogelstraat,de Lutte
31,7587BE,Appelvinkstraat,de Lutte
14,7587BG,Appelvinkstraat,de Lutte
23,7587BB,Spechtstraat,de Lutte
12,7587BT,het Haverkotte,de Lutte
50,7587NJ,Bentheimerstraat,de Lutte
8,7587AG,Beatrixstraat,de Lutte
2,7587AG,Beatrixstraat,de Lutte
4,7587AJ,Margrietstraat,de Lutte
34,7587GA,De Poppe,de Lutte
30,7587GA,De Poppe,de Lutte
12,7587GA,De Poppe,de Lutte
36,7587GA,De Poppe,de Lutte
72,7587GA,De Poppe,de Lutte
72,7587GB,De Poppe,de Lutte
60,7587GA,De Poppe,de Lutte
60,7587GB,De Poppe,de Lutte
52,7587GA,De Poppe,de Lutte
52,7587GB,De Poppe,de Lutte
8,7581CZ,De Pol,Losser
35,7582EH,Chopinstraat,Losser
14,7582EE,Chopinstraat,Losser
15,7582EG,Chopinstraat,Losser
4,7582EE,Chopinstraat,Losser
27,7582ZS,Cato Elderinkstraat,Losser
24,7582ZR,Cato Elderinkstraat,Losser
6,7582ZR,Cato Elderinkstraat,Losser
14,7582BK,Burgemeester Eekhoutstraat,Losser
5,7582BH,Burgemeester Eekhoutstraat,Losser
15,7582BH,Burgemeester Eekhoutstraat,Losser
129,7581CE,Gronausestraat,Losser
121,7581CE,Gronausestraat,Losser
119,7581CE,Gronausestraat,Losser
19,7586RT,Goormatenweg,Overdinkel
13,7585PG,Glanergrensweg,Glane
66,7585PM,Glanerbrugstraat,Glane
3,7585PJ,Glanerbeekweg,Glane
102,7582HL,Allemansweg,Losser
77,7582HM,Allemansweg,Losser
84,7582HL,Allemansweg,Losser
68,7582HL,Allemansweg,Losser
4,7582HK,Allemansweg,Losser
6,7582HK,Allemansweg,Losser
28,7582AD,Aalsgaardenstraat,Losser
24,7582AD,Aalsgaardenstraat,Losser
18,7582AD,Aalsgaardenstraat,Losser
20,7582AD,Aalsgaardenstraat,Losser
40,7581BE,Hannekerveldweg,Losser
16,7581BE,Hannekerveldweg,Losser
30,7582EN,J S Bachstraat,Losser
29,7587AB,Dorpstraat,de Lutte
31,7587AB,Dorpstraat,de Lutte
43,7587AB,Dorpstraat,de Lutte
62,7587AH,Beatrixstraat,de Lutte
30,7587AR,Pastoor Geerdinkstraat,de Lutte
119,7586AC,Kerkhofweg,Overdinkel
1,7587RJ,Kroepsweg,de Lutte
29,7586RV,Goormatenweg,Overdinkel
34,7586RW,Goormatenweg,Overdinkel
35,7586SC,Tiekenveenweg,Overdinkel
190,7586BW,Hoofdstraat,Overdinkel
212,7586BX,Hoofdstraat,Overdinkel
214,7586BX,Hoofdstraat,Overdinkel
272,7586BZ,Hoofdstraat,Overdinkel
25,7586EL,Dr Ariënsstraat,Overdinkel
23,7586EL,Dr Ariënsstraat,Overdinkel
11,7582BH,Burgemeester Eekhoutstraat,Losser
43,7582BJ,Burgemeester Eekhoutstraat,Losser
26,7582BK,Burgemeester Eekhoutstraat,Losser
12,7581EM,Buizerdstraat,Losser
2,7581EM,Buizerdstraat,Losser
25,7581EL,Buizerdstraat,Losser
13,7581EL,Buizerdstraat,Losser
5,7581EL,Buizerdstraat,Losser
39,7588RZ,Broeninkskamp,Beuningen
18,7588RX,Broeninkskamp,Beuningen
22,7581AN,Martinusplein,Losser
40,7581GD,Brinkstraat,Losser
47,7581GB,Brinkstraat,Losser
19,7581GB,Brinkstraat,Losser
5,7588PA,Beverborgsweg,Beuningen
43,7587NE,Bentheimerstraat,de Lutte
80,7587NJ,Bentheimerstraat,de Lutte
32,7581TC,Begoniastraat,Losser
31,7581TD,Begoniastraat,Losser
2,7581TC,Begoniastraat,Losser
8,7581TC,Begoniastraat,Losser
26,7581TC,Begoniastraat,Losser
18,7581TC,Begoniastraat,Losser
1,7581TD,Begoniastraat,Losser
3,7582HV,Dorpergaarden,Losser
15,7582ZM,Dingeldeinstraat,Losser
17,7582ZM,Dingeldeinstraat,Losser
58,7587AH,Beatrixstraat,de Lutte
34,7587AH,Beatrixstraat,de Lutte
50,7587AH,Beatrixstraat,de Lutte
14,7587AP,Pastoor Rudingpad,de Lutte
7,7587NP,Bavelsweg,de Lutte
160,7582HH,Bakkerskamp,Losser
1,7582HD,Bakkerskamp,Losser
85,7582HG,Bakkerskamp,Losser
57,7582HE,Bakkerskamp,Losser
59,7582HE,Bakkerskamp,Losser
142,7582HH,Bakkerskamp,Losser
35,7582HD,Bakkerskamp,Losser
33,7582HD,Bakkerskamp,Losser
31,7582HD,Bakkerskamp,Losser
25,7582HD,Bakkerskamp,Losser
110,7582HC,Bakkerskamp,Losser
96,7582HC,Bakkerskamp,Losser
23,7582HD,Bakkerskamp,Losser
52,7582HB,Bakkerskamp,Losser
20,7582HA,Bakkerskamp,Losser
28,7582HA,Bakkerskamp,Losser
46,7582HB,Bakkerskamp,Losser
42,7582HA,Bakkerskamp,Losser
46,7581EV,Arendstraat,Losser
62,7581EV,Arendstraat,Losser
6,7581ET,Arendstraat,Losser
34,7582AZ,Andersonstraat,Losser
24,7582AZ,Andersonstraat,Losser
4,7582AZ,Andersonstraat,Losser
8,7582AZ,Andersonstraat,Losser
105,7582HM,Allemansweg,Losser
69,7586EM,Dr Ariënsstraat,Overdinkel
51,7586EM,Dr Ariënsstraat,Overdinkel
93,7586EP,Dr Ariënsstraat,Overdinkel
20,7586EN,Dr Ariënsstraat,Overdinkel
41,7586EA,Weverstraat,Overdinkel
178,7586BW,Hoofdstraat,Overdinkel
36,7586CH,Spinnersweg,Overdinkel
31,7586CM,Wethouder Hassingstraat,Overdinkel
121,7586BN,Hoofdstraat,Overdinkel
183,7586BP,Hoofdstraat,Overdinkel
179,7586BP,Hoofdstraat,Overdinkel
189,7586BP,Hoofdstraat,Overdinkel
195,7586BP,Hoofdstraat,Overdinkel
215,7586BR,Hoofdstraat,Overdinkel
243,7586BR,Hoofdstraat,Overdinkel
281,7586BS,Hoofdstraat,Overdinkel
42,7586GV,het Witte Zand,Overdinkel
47,7586GG,Veldkamp,Overdinkel
13,7586CA,Dwarsweg,Overdinkel
5,7587SG,Pelmolen,de Lutte
54,7587AD,Dorpstraat,de Lutte
5,7587RP,Rosmolen,de Lutte
24,7581AA,Raadhuisstraat,Losser
10,7582CN,De Zoeker Esch,Losser
313,7581XZ,Vicarystraat,Losser
7,7581XZ,Vicarystraat,Losser
33,7581XZ,Vicarystraat,Losser
13,7581XZ,Vicarystraat,Losser
109,7581XZ,Vicarystraat,Losser
239,7581XZ,Vicarystraat,Losser
23,7581XZ,Vicarystraat,Losser
219,7581XZ,Vicarystraat,Losser
213,7581XZ,Vicarystraat,Losser
18,7581HB,Wilgenkamp,Losser
16,7581HB,Wilgenkamp,Losser
9,7581BB,Bookholtlaan,Losser
4,7581EN,Lage Esweg,Losser
2,7581EX,Oranjestraat,Losser
13,7581GE,Kloosterstraat,Losser
17,7581DM,Pallick van Hoevellaan,Losser
30,7581AP,Bernard Leurinkstraat,Losser
17,7582HV,Dorpergaarden,Losser
6,7587LK,Lage Kaviksweg,de Lutte
4,7581RE,Twickelo,Losser
1,7586RN,Kolkersweg,Overdinkel
25,7587ND,Bentheimerstraat,de Lutte
35,7582EC,Sweelinckstraat,Losser
22,7585PL,Glanerbrugstraat,Glane
3,7585PG,Glanergrensweg,Glane
457,7585PD,Gronausestraat,Glane
259,7586AG,Kerkhofweg,Overdinkel
3,7586RX,Glanestraat,Overdinkel
14,7585PL,Glanerbrugstraat,Glane
9,7586RT,Goormatenweg,Overdinkel
8,7586RL,Drielandweg,Overdinkel
3,7585PN,Kremersveenweg,Glane
3,7586RP,Ellermansweg,Overdinkel
5,7582CR,Industriestraat,Losser
31,7581PE,Gildehauserweg,Losser
61,7581PX,Denekamperdijk,Losser
2,7587RC,Lossersedijk,de Lutte
22,7587PD,Postweg,de Lutte
7,7587NW,Haermansweg,de Lutte
45,7587PC,Postweg,de Lutte
6,7587NT,Fleerderhoekpad,de Lutte
4,7587NV,Koppelboerweg,de Lutte
5,7587NV,Koppelboerweg,de Lutte
7,7581RB,Saterslo,Losser
28,7586CC,Pastoor van Laakstraat,Overdinkel
105,7586AB,Kerkhofweg,Overdinkel
10,7586RC,Invalsweg,Overdinkel
2,7586RC,Invalsweg,Overdinkel
65,7586BL,Hoofdstraat,Overdinkel
4,7586BT,Hoofdstraat,Overdinkel
2,7586CZ,Ds Pasmastraat,Overdinkel
38,7586EN,Dr Ariënsstraat,Overdinkel
20,7581EZ,Braakstraat,Losser
137,7581PZ,Oldenzaalsestraat,Losser
29,7586SC,Tiekenveenweg,Overdinkel
6,7588RS,Pastoor Bolscherstraat,Beuningen
23,7581VZ,Ericahof,Losser
19,7581VZ,Ericahof,Losser
17,7581VZ,Ericahof,Losser
13,7581VZ,Ericahof,Losser
2,7581PJ,Denekamperdijk,Losser
17,7582AE,Enschedesestraat,Losser
12,7582EK,Schubertstraat,Losser
40,7582EB,Sweelinckstraat,Losser
7,7581VS,Balderikstraat,Losser
17,7581VS,Balderikstraat,Losser
75,7581TX,Irisstraat,Losser
19,7582ZP,van Deinsestraat,Losser
5,7582ZP,van Deinsestraat,Losser
7,7582ZP,van Deinsestraat,Losser
32,7582ZN,van Deinsestraat,Losser
