94,6374DW,Pater Schaadstraat,Landgraaf
115,6373VG,Hereweg,Landgraaf
115,6374BA,Gravenweg,Landgraaf
115,6374BW,Reeweg,Landgraaf
115,6374CG,Europaweg-Noord,Landgraaf
115,6374CR,Grensstraat,Landgraaf
115,6374EL,Charles Frehenstraat,Landgraaf
115,6374HC,Hovenstraat,Landgraaf
115,6374HJ,Kerkstraat,Landgraaf
115,6374VN,Maastrichterlaan,Landgraaf
116,6371GN,Streeperstraat,Landgraaf
116,6371HW,Banebergpassage,Landgraaf
116,6372AH,Baanstraat,Landgraaf
116,6372JC,Pastoor Schattenstraat,Landgraaf
116,6372MN,Pijler,Landgraaf
116,6372NC,Koempel,Landgraaf
116,6372RD,Onderste Scheydt,Landgraaf
116,6373BC,Oude Landgraaf,Landgraaf
116,6373CD,Kleikoeleweg,Landgraaf
116,6373EZ,Brunssummerweg,Landgraaf
116,6373HZ,Hoogstraat,Landgraaf
116,6373KC,Willem Alexanderstraat,Landgraaf
116,6373KV,Heigank,Landgraaf
116,6373VL,Hereweg,Landgraaf
116,6374BZ,Reeweg,Landgraaf
116,6374EZ,Heereveldje,Landgraaf
116,6374HG,Hovenstraat,Landgraaf
116,6374HP,Kerkstraat,Landgraaf
116,6374JT,Groenstraat,Landgraaf
116,6374KT,Europaweg-Zuid,Landgraaf
116,6374TZ,Salesianenstraat,Landgraaf
116,6374VJ,Karel Doormanstraat,Landgraaf
116,6374VS,Maastrichterlaan,Landgraaf
117,6371DC,Kieskoel,Landgraaf
117,6371LE,Beethovensingel,Landgraaf
117,6372AE,Baanstraat,Landgraaf
117,6372DM,Ringoven,Landgraaf
117,6372NG,Koempel,Landgraaf
117,6373JS,Wilhelminastraat,Landgraaf
117,6373KP,Heigank,Landgraaf
117,6374BA,Gravenweg,Landgraaf
117,6374CG,Europaweg-Noord,Landgraaf
117,6374CR,Grensstraat,Landgraaf
117,6374HJ,Kerkstraat,Landgraaf
117,6374JM,Groenstraat,Landgraaf
117,6374VN,Maastrichterlaan,Landgraaf
118,6371GN,Streeperstraat,Landgraaf
118,6371HW,Banebergpassage,Landgraaf
118,6372AH,Baanstraat,Landgraaf
118,6372EK,Hoofdstraat,Landgraaf
118,6372JC,Pastoor Schattenstraat,Landgraaf
118,6372MN,Pijler,Landgraaf
118,6372NC,Koempel,Landgraaf
118,6372RD,Onderste Scheydt,Landgraaf
118,6373BC,Oude Landgraaf,Landgraaf
118,6373CD,Kleikoeleweg,Landgraaf
118,6373EZ,Brunssummerweg,Landgraaf
118,6373HZ,Hoogstraat,Landgraaf
118,6373KC,Willem Alexanderstraat,Landgraaf
118,6373KV,Heigank,Landgraaf
118,6373VL,Hereweg,Landgraaf
118,6374EZ,Heereveldje,Landgraaf
118,6374HG,Hovenstraat,Landgraaf
118,6374HP,Kerkstraat,Landgraaf
118,6374JT,Groenstraat,Landgraaf
118,6374KT,Europaweg-Zuid,Landgraaf
118,6374NM,Gank,Landgraaf
118,6374TZ,Salesianenstraat,Landgraaf
118,6374VJ,Karel Doormanstraat,Landgraaf
118,6374VS,Maastrichterlaan,Landgraaf
119,6371DC,Kieskoel,Landgraaf
119,6371LE,Beethovensingel,Landgraaf
119,6372AE,Baanstraat,Landgraaf
119,6372CS,Hoofdstraat,Landgraaf
119,6372DM,Ringoven,Landgraaf
119,6372NG,Koempel,Landgraaf
119,6373JS,Wilhelminastraat,Landgraaf
119,6373KP,Heigank,Landgraaf
119,6373VG,Hereweg,Landgraaf
119,6374BA,Gravenweg,Landgraaf
119,6374CG,Europaweg-Noord,Landgraaf
119,6374CR,Grensstraat,Landgraaf
119,6374HJ,Kerkstraat,Landgraaf
119,6374JM,Groenstraat,Landgraaf
119,6374VN,Maastrichterlaan,Landgraaf
120,6371GN,Streeperstraat,Landgraaf
120,6371HW,Banebergpassage,Landgraaf
120,6372AH,Baanstraat,Landgraaf
120,6372EN,Hoofdstraat,Landgraaf
120,6372JC,Pastoor Schattenstraat,Landgraaf
120,6372MN,Pijler,Landgraaf
120,6372NC,Koempel,Landgraaf
120,6372RD,Onderste Scheydt,Landgraaf
120,6373BC,Oude Landgraaf,Landgraaf
120,6373CD,Kleikoeleweg,Landgraaf
120,6373EZ,Brunssummerweg,Landgraaf
120,6373HZ,Hoogstraat,Landgraaf
120,6373KC,Willem Alexanderstraat,Landgraaf
120,6373KV,Heigank,Landgraaf
120,6373VL,Hereweg,Landgraaf
120,6374BZ,Reeweg,Landgraaf
120,6374CK,Europaweg-Noord,Landgraaf
120,6374CV,Grensstraat,Landgraaf
120,6374EZ,Heereveldje,Landgraaf
120,6374HP,Kerkstraat,Landgraaf
120,6374KT,Europaweg-Zuid,Landgraaf
120,6374NM,Gank,Landgraaf
120,6374VJ,Karel Doormanstraat,Landgraaf
120,6374VS,Maastrichterlaan,Landgraaf
121,6371DC,Kieskoel,Landgraaf
121,6371LE,Beethovensingel,Landgraaf
121,6372AE,Baanstraat,Landgraaf
121,6372CS,Hoofdstraat,Landgraaf
121,6372DM,Ringoven,Landgraaf
121,6373HR,Hoogstraat,Landgraaf
121,6373JS,Wilhelminastraat,Landgraaf
121,6373KP,Heigank,Landgraaf
121,6373VG,Hereweg,Landgraaf
121,6374BA,Gravenweg,Landgraaf
121,6374CG,Europaweg-Noord,Landgraaf
121,6374HC,Hovenstraat,Landgraaf
121,6374JM,Groenstraat,Landgraaf
121,6374VN,Maastrichterlaan,Landgraaf
122,6371GN,Streeperstraat,Landgraaf
122,6371HW,Banebergpassage,Landgraaf
122,6372AH,Baanstraat,Landgraaf
122,6372EN,Hoofdstraat,Landgraaf
122,6372JC,Pastoor Schattenstraat,Landgraaf
122,6372NC,Koempel,Landgraaf
122,6372RD,Onderste Scheydt,Landgraaf
122,6373BC,Oude Landgraaf,Landgraaf
122,6373CD,Kleikoeleweg,Landgraaf
122,6373EZ,Brunssummerweg,Landgraaf
122,6373HZ,Hoogstraat,Landgraaf
122,6373KC,Willem Alexanderstraat,Landgraaf
122,6373KV,Heigank,Landgraaf
122,6374CK,Europaweg-Noord,Landgraaf
122,6374CV,Grensstraat,Landgraaf
122,6374EZ,Heereveldje,Landgraaf
122,6374KV,Europaweg-Zuid,Landgraaf
122,6374VK,Karel Doormanstraat,Landgraaf
122,6374VS,Maastrichterlaan,Landgraaf
123,6371DC,Kieskoel,Landgraaf
123,6371LE,Beethovensingel,Landgraaf
123,6372AE,Baanstraat,Landgraaf
123,6372CS,Hoofdstraat,Landgraaf
123,6372DM,Ringoven,Landgraaf
123,6373HR,Hoogstraat,Landgraaf
123,6373KP,Heigank,Landgraaf
123,6374BA,Gravenweg,Landgraaf
123,6374CG,Europaweg-Noord,Landgraaf
123,6374HC,Hovenstraat,Landgraaf
123,6374JM,Groenstraat,Landgraaf
123,6374VN,Maastrichterlaan,Landgraaf
124,6371GN,Streeperstraat,Landgraaf
124,6371HW,Banebergpassage,Landgraaf
124,6372AH,Baanstraat,Landgraaf
124,6372EN,Hoofdstraat,Landgraaf
124,6372JC,Pastoor Schattenstraat,Landgraaf
124,6372NC,Koempel,Landgraaf
124,6372RD,Onderste Scheydt,Landgraaf
124,6373BC,Oude Landgraaf,Landgraaf
124,6373CD,Kleikoeleweg,Landgraaf
124,6373EZ,Brunssummerweg,Landgraaf
124,6373HZ,Hoogstraat,Landgraaf
124,6373KC,Willem Alexanderstraat,Landgraaf
124,6373KV,Heigank,Landgraaf
124,6374CK,Europaweg-Noord,Landgraaf
124,6374CV,Grensstraat,Landgraaf
124,6374EZ,Heereveldje,Landgraaf
124,6374HG,Hovenstraat,Landgraaf
124,6374KV,Europaweg-Zuid,Landgraaf
124,6374VK,Karel Doormanstraat,Landgraaf
124,6374VS,Maastrichterlaan,Landgraaf
125,6371DC,Kieskoel,Landgraaf
125,6371LE,Beethovensingel,Landgraaf
125,6372AE,Baanstraat,Landgraaf
125,6372CS,Hoofdstraat,Landgraaf
125,6372DM,Ringoven,Landgraaf
125,6373HR,Hoogstraat,Landgraaf
125,6373KP,Heigank,Landgraaf
125,6374BA,Gravenweg,Landgraaf
125,6374CG,Europaweg-Noord,Landgraaf
125,6374HC,Hovenstraat,Landgraaf
125,6374VN,Maastrichterlaan,Landgraaf
126,6371GN,Streeperstraat,Landgraaf
126,6371HW,Banebergpassage,Landgraaf
126,6372EN,Hoofdstraat,Landgraaf
126,6372JC,Pastoor Schattenstraat,Landgraaf
126,6372NC,Koempel,Landgraaf
126,6372RD,Onderste Scheydt,Landgraaf
126,6373BC,Oude Landgraaf,Landgraaf
126,6373CD,Kleikoeleweg,Landgraaf
126,6373EZ,Brunssummerweg,Landgraaf
126,6373HZ,Hoogstraat,Landgraaf
126,6373KC,Willem Alexanderstraat,Landgraaf
126,6373KV,Heigank,Landgraaf
126,6374CK,Europaweg-Noord,Landgraaf
126,6374CV,Grensstraat,Landgraaf
126,6374EZ,Heereveldje,Landgraaf
126,6374JT,Groenstraat,Landgraaf
126,6374KV,Europaweg-Zuid,Landgraaf
126,6374LG,Rimburgerweg,Landgraaf
126,6374VK,Karel Doormanstraat,Landgraaf
126,6374VT,Maastrichterlaan,Landgraaf
126,6374HG,Hovenstraat,Landgraaf
127,6371DC,Kieskoel,Landgraaf
127,6371LE,Beethovensingel,Landgraaf
127,6372AE,Baanstraat,Landgraaf
127,6372CS,Hoofdstraat,Landgraaf
127,6372DM,Ringoven,Landgraaf
127,6373HR,Hoogstraat,Landgraaf
127,6373KP,Heigank,Landgraaf
127,6374BA,Gravenweg,Landgraaf
127,6374CG,Europaweg-Noord,Landgraaf
127,6374CR,Grensstraat,Landgraaf
127,6374HC,Hovenstraat,Landgraaf
127,6374JM,Groenstraat,Landgraaf
127,6374VN,Maastrichterlaan,Landgraaf
128,6371GN,Streeperstraat,Landgraaf
128,6371HW,Banebergpassage,Landgraaf
128,6372AH,Baanstraat,Landgraaf
128,6372EN,Hoofdstraat,Landgraaf
128,6372NC,Koempel,Landgraaf
128,6372RD,Onderste Scheydt,Landgraaf
128,6373BC,Oude Landgraaf,Landgraaf
128,6373CD,Kleikoeleweg,Landgraaf
128,6373EZ,Brunssummerweg,Landgraaf
128,6373HZ,Hoogstraat,Landgraaf
128,6373KC,Willem Alexanderstraat,Landgraaf
128,6373KV,Heigank,Landgraaf
128,6374CK,Europaweg-Noord,Landgraaf
128,6374CV,Grensstraat,Landgraaf
128,6374EZ,Heereveldje,Landgraaf
128,6374HG,Hovenstraat,Landgraaf
128,6374JT,Groenstraat,Landgraaf
128,6374KV,Europaweg-Zuid,Landgraaf
128,6374LG,Rimburgerweg,Landgraaf
128,6374VK,Karel Doormanstraat,Landgraaf
128,6374VT,Maastrichterlaan,Landgraaf
129,6371DC,Kieskoel,Landgraaf
129,6371LE,Beethovensingel,Landgraaf
129,6372AE,Baanstraat,Landgraaf
129,6372CS,Hoofdstraat,Landgraaf
129,6372DM,Ringoven,Landgraaf
129,6373HR,Hoogstraat,Landgraaf
129,6373KP,Heigank,Landgraaf
129,6374BA,Gravenweg,Landgraaf
129,6374BW,Reeweg,Landgraaf
129,6374CG,Europaweg-Noord,Landgraaf
129,6374CR,Grensstraat,Landgraaf
129,6374HC,Hovenstraat,Landgraaf
129,6374VN,Maastrichterlaan,Landgraaf
130,6371GN,Streeperstraat,Landgraaf
130,6371HW,Banebergpassage,Landgraaf
130,6372AH,Baanstraat,Landgraaf
130,6372NC,Koempel,Landgraaf
130,6372RD,Onderste Scheydt,Landgraaf
130,6373BC,Oude Landgraaf,Landgraaf
130,6373CD,Kleikoeleweg,Landgraaf
130,6373EZ,Brunssummerweg,Landgraaf
130,6373HZ,Hoogstraat,Landgraaf
130,6373KC,Willem Alexanderstraat,Landgraaf
130,6373KV,Heigank,Landgraaf
130,6374CK,Europaweg-Noord,Landgraaf
130,6374EZ,Heereveldje,Landgraaf
130,6374HG,Hovenstraat,Landgraaf
130,6374JT,Groenstraat,Landgraaf
130,6374KV,Europaweg-Zuid,Landgraaf
130,6374VK,Karel Doormanstraat,Landgraaf
130,6374VT,Maastrichterlaan,Landgraaf
131,6371DC,Kieskoel,Landgraaf
131,6371GB,Kakertsweg,Landgraaf
131,6371LE,Beethovensingel,Landgraaf
131,6372CS,Hoofdstraat,Landgraaf
131,6373KP,Heigank,Landgraaf
131,6374BA,Gravenweg,Landgraaf
131,6374BW,Reeweg,Landgraaf
131,6374CG,Europaweg-Noord,Landgraaf
131,6374HC,Hovenstraat,Landgraaf
131,6374JN,Groenstraat,Landgraaf
131,6374VN,Maastrichterlaan,Landgraaf
132,6371GN,Streeperstraat,Landgraaf
132,6371HW,Banebergpassage,Landgraaf
132,6372AH,Baanstraat,Landgraaf
132,6372NC,Koempel,Landgraaf
132,6372RD,Onderste Scheydt,Landgraaf
132,6373BC,Oude Landgraaf,Landgraaf
132,6373CD,Kleikoeleweg,Landgraaf
132,6373EZ,Brunssummerweg,Landgraaf
132,6373HZ,Hoogstraat,Landgraaf
132,6373KC,Willem Alexanderstraat,Landgraaf
132,6373KV,Heigank,Landgraaf
132,6374CK,Europaweg-Noord,Landgraaf
132,6374EZ,Heereveldje,Landgraaf
132,6374HG,Hovenstraat,Landgraaf
132,6374JT,Groenstraat,Landgraaf
132,6374KV,Europaweg-Zuid,Landgraaf
132,6374VK,Karel Doormanstraat,Landgraaf
132,6374VT,Maastrichterlaan,Landgraaf
133,6371DC,Kieskoel,Landgraaf
133,6371LE,Beethovensingel,Landgraaf
133,6372CS,Hoofdstraat,Landgraaf
133,6373HR,Hoogstraat,Landgraaf
133,6373KP,Heigank,Landgraaf
133,6374BA,Gravenweg,Landgraaf
133,6374BW,Reeweg,Landgraaf
133,6374CG,Europaweg-Noord,Landgraaf
133,6374HC,Hovenstraat,Landgraaf
133,6374JN,Groenstraat,Landgraaf
133,6374VN,Maastrichterlaan,Landgraaf
134,6371GN,Streeperstraat,Landgraaf
134,6371HW,Banebergpassage,Landgraaf
134,6372AJ,Baanstraat,Landgraaf
134,6372NC,Koempel,Landgraaf
134,6372RD,Onderste Scheydt,Landgraaf
134,6373BC,Oude Landgraaf,Landgraaf
134,6373CD,Kleikoeleweg,Landgraaf
134,6373EZ,Brunssummerweg,Landgraaf
134,6373HZ,Hoogstraat,Landgraaf
134,6373KC,Willem Alexanderstraat,Landgraaf
134,6373KV,Heigank,Landgraaf
134,6374CK,Europaweg-Noord,Landgraaf
134,6374EZ,Heereveldje,Landgraaf
134,6374HG,Hovenstraat,Landgraaf
134,6374JT,Groenstraat,Landgraaf
134,6374KV,Europaweg-Zuid,Landgraaf
134,6374VT,Maastrichterlaan,Landgraaf
135,6371DC,Kieskoel,Landgraaf
135,6371LE,Beethovensingel,Landgraaf
135,6372CS,Hoofdstraat,Landgraaf
135,6373HR,Hoogstraat,Landgraaf
135,6373KP,Heigank,Landgraaf
135,6373VH,Hereweg,Landgraaf
135,6374BA,Gravenweg,Landgraaf
135,6374BW,Reeweg,Landgraaf
135,6374CG,Europaweg-Noord,Landgraaf
135,6374CR,Grensstraat,Landgraaf
135,6374HC,Hovenstraat,Landgraaf
135,6374JN,Groenstraat,Landgraaf
135,6374VN,Maastrichterlaan,Landgraaf
136,6371GN,Streeperstraat,Landgraaf
136,6371HW,Banebergpassage,Landgraaf
136,6372AJ,Baanstraat,Landgraaf
136,6372NC,Koempel,Landgraaf
136,6372RD,Onderste Scheydt,Landgraaf
136,6373BC,Oude Landgraaf,Landgraaf
136,6373CD,Kleikoeleweg,Landgraaf
136,6373EZ,Brunssummerweg,Landgraaf
136,6373HZ,Hoogstraat,Landgraaf
136,6373KC,Willem Alexanderstraat,Landgraaf
136,6373KV,Heigank,Landgraaf
136,6374CK,Europaweg-Noord,Landgraaf
136,6374EZ,Heereveldje,Landgraaf
136,6374HG,Hovenstraat,Landgraaf
136,6374KV,Europaweg-Zuid,Landgraaf
137,6371DC,Kieskoel,Landgraaf
137,6371LE,Beethovensingel,Landgraaf
137,6372CS,Hoofdstraat,Landgraaf
137,6373HR,Hoogstraat,Landgraaf
137,6373KP,Heigank,Landgraaf
137,6373VH,Hereweg,Landgraaf
137,6374BA,Gravenweg,Landgraaf
137,6374CG,Europaweg-Noord,Landgraaf
137,6374CR,Grensstraat,Landgraaf
137,6374HC,Hovenstraat,Landgraaf
137,6374VN,Maastrichterlaan,Landgraaf
138,6371HW,Banebergpassage,Landgraaf
138,6372AJ,Baanstraat,Landgraaf
138,6372RD,Onderste Scheydt,Landgraaf
