9,8913HT,Reviusstraat,Leeuwarden
82,8921LT,Cambuursterpad,Leeuwarden
87,8921LS,Cambuursterpad,Leeuwarden
94,8921LT,Cambuursterpad,Leeuwarden
102,8921LV,Cambuursterpad,Leeuwarden
136,8921LW,Cambuursterpad,Leeuwarden
174,8921LW,Cambuursterpad,Leeuwarden
186,8921LW,Cambuursterpad,Leeuwarden
192,8921LW,Cambuursterpad,Leeuwarden
204,8921LW,Cambuursterpad,Leeuwarden
42,8926PK,Bongastate,Leeuwarden
3,8933GB,Boomgaardstraat,Leeuwarden
17,8933GB,Boomgaardstraat,Leeuwarden
1,8925BX,Bootsmastate,Leeuwarden
3,8925BX,Bootsmastate,Leeuwarden
11,8925BX,Bootsmastate,Leeuwarden
15,8925BX,Bootsmastate,Leeuwarden
17,8925BX,Bootsmastate,Leeuwarden
26,8918GG,Brandemeer,Leeuwarden
58,8918GH,Brandemeer,Leeuwarden
92,8918GJ,Brandemeer,Leeuwarden
94,8918GJ,Brandemeer,Leeuwarden
136,8918CW,Brandemeer,Leeuwarden
3,8911EP,Bredeplaats,Leeuwarden
15,8913HD,Brederostraat,Leeuwarden
47,8911GH,Breedstraat,Leeuwarden
64,8911GJ,Breedstraat,Leeuwarden
5,8932BZ,Breitnerstraat,Leeuwarden
22,8917DL,Reinder Buysingweg,Leeuwarden
73,8917DK,Reinder Buysingweg,Leeuwarden
77,8917DK,Reinder Buysingweg,Leeuwarden
78,8917DM,Reinder Buysingweg,Leeuwarden
102,8917DM,Reinder Buysingweg,Leeuwarden
50,8921RG,Cambuurplein,Leeuwarden
3,8921LP,Cambuursterpad,Leeuwarden
35,8921LP,Cambuursterpad,Leeuwarden
49,8921LR,Cambuursterpad,Leeuwarden
54,8921LT,Cambuursterpad,Leeuwarden
21,8921MA,Brunsveldstraat,Leeuwarden
27,8921MA,Brunsveldstraat,Leeuwarden
20,8934BB,Buygersstraat,Leeuwarden
22,8934BB,Buygersstraat,Leeuwarden
27,8934BA,Buygersstraat,Leeuwarden
32,8934BB,Buygersstraat,Leeuwarden
1,8917DJ,Reinder Buysingweg,Leeuwarden
8,8917DL,Reinder Buysingweg,Leeuwarden
14,8917DL,Reinder Buysingweg,Leeuwarden
506,8923AC,Canadezenlaan,Leeuwarden
510,8923AC,Canadezenlaan,Leeuwarden
17,8925BE,Canterstate,Leeuwarden
20,8925BC,Canterstate,Leeuwarden
26,8925BC,Canterstate,Leeuwarden
35,8925BE,Canterstate,Leeuwarden
45,8925BE,Canterstate,Leeuwarden
51,8925BG,Canterstate,Leeuwarden
55,8925BG,Canterstate,Leeuwarden
63,8925BG,Canterstate,Leeuwarden
64,8925BD,Canterstate,Leeuwarden
73,8925BG,Canterstate,Leeuwarden
76,8925BD,Canterstate,Leeuwarden
92,8925BH,Canterstate,Leeuwarden
95,8925BG,Canterstate,Leeuwarden
103,8925BK,Canterstate,Leeuwarden
104,8925BH,Canterstate,Leeuwarden
106,8925BH,Canterstate,Leeuwarden
111,8925BK,Canterstate,Leeuwarden
122,8925BH,Canterstate,Leeuwarden
126,8925BH,Canterstate,Leeuwarden
148,8925BJ,Canterstate,Leeuwarden
158,8925BJ,Canterstate,Leeuwarden
164,8925BJ,Canterstate,Leeuwarden
166,8925BJ,Canterstate,Leeuwarden
1,8932HN,Carel Fabritiusstraat,Leeuwarden
11,8932HN,Carel Fabritiusstraat,Leeuwarden
17,8932HN,Carel Fabritiusstraat,Leeuwarden
28,8932HP,Carel Fabritiusstraat,Leeuwarden
32,8932HP,Carel Fabritiusstraat,Leeuwarden
15,8932HH,Carel van Manderstraat,Leeuwarden
45,8921PE,Camminghastraat,Leeuwarden
50,8921PJ,Camminghastraat,Leeuwarden
70,8921PK,Camminghastraat,Leeuwarden
76,8921PK,Camminghastraat,Leeuwarden
6,8921VJ,Camperstraat,Leeuwarden
10,8921VJ,Camperstraat,Leeuwarden
12,8921VJ,Camperstraat,Leeuwarden
19,8921VH,Camperstraat,Leeuwarden
35,8921VH,Camperstraat,Leeuwarden
23,8932HH,Carel van Manderstraat,Leeuwarden
30,8932HJ,Carel van Manderstraat,Leeuwarden
32,8932HJ,Carel van Manderstraat,Leeuwarden
5,8925CA,Carolinenburg,Leeuwarden
14,8925CC,Carolinenburg,Leeuwarden
25,8925CA,Carolinenburg,Leeuwarden
30,8925CC,Carolinenburg,Leeuwarden
34,8925CD,Carolinenburg,Leeuwarden
42,8925CD,Carolinenburg,Leeuwarden
52,8925CD,Carolinenburg,Leeuwarden
59,8925CB,Carolinenburg,Leeuwarden
10,8911JX,Catharinahof,Leeuwarden
12,8911JX,Catharinahof,Leeuwarden
28,8911JX,Catharinahof,Leeuwarden
34,8911JX,Catharinahof,Leeuwarden
38,8911JX,Catharinahof,Leeuwarden
42,8911JX,Catharinahof,Leeuwarden
50,8911JW,Catharinahof,Leeuwarden
78,8911JW,Catharinahof,Leeuwarden
11,8924CA,Cederstraat,Leeuwarden
19,8924CA,Cederstraat,Leeuwarden
25,8924CA,Cederstraat,Leeuwarden
214,8921LW,Cambuursterpad,Leeuwarden
6,8921HR,Cambuurstraat,Leeuwarden
14,8921HR,Cambuurstraat,Leeuwarden
20,8921HR,Cambuurstraat,Leeuwarden
41,8921HP,Cambuurstraat,Leeuwarden
31,8921PD,Camminghastraat,Leeuwarden
32,8921PJ,Camminghastraat,Leeuwarden
24,8932CB,Breitnerstraat,Leeuwarden
29,8932BZ,Breitnerstraat,Leeuwarden
34,8932CC,Breitnerstraat,Leeuwarden
13,8925CS,Britsenburg,Leeuwarden
43,8925CS,Britsenburg,Leeuwarden
47,8925CS,Britsenburg,Leeuwarden
51,8925CS,Britsenburg,Leeuwarden
65,8925CS,Britsenburg,Leeuwarden
50,8921VK,Camperstraat,Leeuwarden
43,8917AG,Camstraburen,Leeuwarden
47,8917AG,Camstraburen,Leeuwarden
53,8917AG,Camstraburen,Leeuwarden
59,8917AG,Camstraburen,Leeuwarden
75,8917AG,Camstraburen,Leeuwarden
81,8917AG,Camstraburen,Leeuwarden
83,8917AG,Camstraburen,Leeuwarden
87,8917AG,Camstraburen,Leeuwarden
93,8917AG,Camstraburen,Leeuwarden
97,8917AG,Camstraburen,Leeuwarden
103,8917AG,Camstraburen,Leeuwarden
105,8917AG,Camstraburen,Leeuwarden
4,8923AA,Canadezenlaan,Leeuwarden
6,8923AA,Canadezenlaan,Leeuwarden
32,8923AA,Canadezenlaan,Leeuwarden
60,8923AA,Canadezenlaan,Leeuwarden
82,8923AA,Canadezenlaan,Leeuwarden
96,8923AA,Canadezenlaan,Leeuwarden
98,8923AA,Canadezenlaan,Leeuwarden
106,8923AA,Canadezenlaan,Leeuwarden
110,8923AA,Canadezenlaan,Leeuwarden
128,8923AA,Canadezenlaan,Leeuwarden
162,8923AA,Canadezenlaan,Leeuwarden
166,8923AA,Canadezenlaan,Leeuwarden
196,8923AB,Canadezenlaan,Leeuwarden
214,8923AB,Canadezenlaan,Leeuwarden
218,8923AB,Canadezenlaan,Leeuwarden
230,8923AB,Canadezenlaan,Leeuwarden
262,8923AB,Canadezenlaan,Leeuwarden
268,8923AB,Canadezenlaan,Leeuwarden
282,8923AB,Canadezenlaan,Leeuwarden
15,8915BJ,Couperinstraat,Leeuwarden
19,8915BJ,Couperinstraat,Leeuwarden
4,8925AL,Crackstate,Leeuwarden
8,8925AL,Crackstate,Leeuwarden
9,8925AK,Crackstate,Leeuwarden
28,8921AP,van Cronenburchstraat,Leeuwarden
37,8921AN,van Cronenburchstraat,Leeuwarden
38,8921AP,van Cronenburchstraat,Leeuwarden
2,8917BT,Cronjéstraat,Leeuwarden
292,8923AB,Canadezenlaan,Leeuwarden
300,8923AB,Canadezenlaan,Leeuwarden
346,8923AB,Canadezenlaan,Leeuwarden
370,8923AB,Canadezenlaan,Leeuwarden
402,8923AC,Canadezenlaan,Leeuwarden
416,8923AC,Canadezenlaan,Leeuwarden
426,8923AC,Canadezenlaan,Leeuwarden
444,8923AC,Canadezenlaan,Leeuwarden
37,8924CA,Cederstraat,Leeuwarden
2,8921JJ,Celebesstraat,Leeuwarden
5,8921JJ,Celebesstraat,Leeuwarden
12,8921JJ,Celebesstraat,Leeuwarden
1,8916HE,César Franckstraat,Leeuwarden
4,8916HG,César Franckstraat,Leeuwarden
3,8916GA,Chopinstraat,Leeuwarden
6,8916GA,Chopinstraat,Leeuwarden
18,8923GB,Christiaan Kerkhofstraat,Leeuwarden
29,8923GA,Christiaan Kerkhofstraat,Leeuwarden
1,8911JG,Ciprianussteeg,Leeuwarden
17,8921BX,Claes Bockes Balckstraat,Leeuwarden
19,8921BX,Claes Bockes Balckstraat,Leeuwarden
29,8921BX,Claes Bockes Balckstraat,Leeuwarden
7,8921SR,Coopmansstraat,Leeuwarden
12,8921ST,Coopmansstraat,Leeuwarden
22,8921ST,Coopmansstraat,Leeuwarden
12,8913HK,Coornhertstraat,Leeuwarden
21,8913HJ,Coornhertstraat,Leeuwarden
23,8913HJ,Coornhertstraat,Leeuwarden
6,8932BV,Cornelis Trooststraat,Leeuwarden
15,8932BT,Cornelis Trooststraat,Leeuwarden
24,8932BW,Cornelis Trooststraat,Leeuwarden
40,8932BX,Cornelis Trooststraat,Leeuwarden
5,8915BJ,Couperinstraat,Leeuwarden
65,8915BS,Corellistraat,Leeuwarden
66,8915BX,Corellistraat,Leeuwarden
69,8915BS,Corellistraat,Leeuwarden
76,8915BX,Corellistraat,Leeuwarden
33,8921AV,Cornelis Frederiksstraat,Leeuwarden
5,8932CJ,Cornelis Krusemanstraat,Leeuwarden
15,8917AC,Dekamastraat,Leeuwarden
28,8917AC,Dekamastraat,Leeuwarden
33,8917AC,Dekamastraat,Leeuwarden
36,8917AC,Dekamastraat,Leeuwarden
49,8917AC,Dekamastraat,Leeuwarden
63,8917AC,Dekamastraat,Leeuwarden
7,8921JR,1e Delidwarsstraat,Leeuwarden
12,8921JR,1e Delidwarsstraat,Leeuwarden
3,8921JS,2e Delidwarsstraat,Leeuwarden
5,8921JS,2e Delidwarsstraat,Leeuwarden
4,8921JN,Delistraat,Leeuwarden
5,8921JL,Delistraat,Leeuwarden
34,8921JN,Delistraat,Leeuwarden
41,8921JM,Delistraat,Leeuwarden
45,8921JM,Delistraat,Leeuwarden
50,8921JP,Delistraat,Leeuwarden
30,8916EJ,Diepenbrockstraat,Leeuwarden
33,8916EG,Diepenbrockstraat,Leeuwarden
36,8916EK,Diepenbrockstraat,Leeuwarden
42,8916EK,Diepenbrockstraat,Leeuwarden
51,8916EH,Diepenbrockstraat,Leeuwarden
52,8916EK,Diepenbrockstraat,Leeuwarden
59,8916EH,Diepenbrockstraat,Leeuwarden
8,8924CJ,Dennenstraat,Leeuwarden
17,8924CE,Dennenstraat,Leeuwarden
19,8924CE,Dennenstraat,Leeuwarden
32,8924CK,Dennenstraat,Leeuwarden
35,8924CG,Dennenstraat,Leeuwarden
41,8924CG,Dennenstraat,Leeuwarden
56,8924CL,Dennenstraat,Leeuwarden
60,8924CL,Dennenstraat,Leeuwarden
62,8924CL,Dennenstraat,Leeuwarden
66,8924CL,Dennenstraat,Leeuwarden
70,8924CL,Dennenstraat,Leeuwarden
72,8924CL,Dennenstraat,Leeuwarden
75,8924CH,Dennenstraat,Leeuwarden
77,8924CH,Dennenstraat,Leeuwarden
91,8924CH,Dennenstraat,Leeuwarden
96,8924CM,Dennenstraat,Leeuwarden
98,8924CM,Dennenstraat,Leeuwarden
5,8917GB,Diaconessenpark,Leeuwarden
11,8917GB,Diaconessenpark,Leeuwarden
20,8917GA,Diaconessenpark,Leeuwarden
26,8917GA,Diaconessenpark,Leeuwarden
27,8917GB,Diaconessenpark,Leeuwarden
30,8917GA,Diaconessenpark,Leeuwarden
35,8917GB,Diaconessenpark,Leeuwarden
40,8917GA,Diaconessenpark,Leeuwarden
7,8916EE,Diepenbrockstraat,Leeuwarden
9,8916EE,Diepenbrockstraat,Leeuwarden
17,8917BS,Cronjéstraat,Leeuwarden
1,8931CD,Curaçaostraat,Leeuwarden
7,8931CD,Curaçaostraat,Leeuwarden
11,8931CD,Curaçaostraat,Leeuwarden
13,8931CE,Curaçaostraat,Leeuwarden
16,8931CV,Curaçaostraat,Leeuwarden
31,8913HJ,Coornhertstraat,Leeuwarden
6,8915BV,Corellistraat,Leeuwarden
77,8931CL,Curaçaostraat,Leeuwarden
107,8931CN,Curaçaostraat,Leeuwarden
131,8931CR,Curaçaostraat,Leeuwarden
143,8931CS,Curaçaostraat,Leeuwarden
155,8931CT,Curaçaostraat,Leeuwarden
163,8931CT,Curaçaostraat,Leeuwarden
21,8915HA,Douwe Kalmaleane,Leeuwarden
41,8915HC,Douwe Kalmaleane,Leeuwarden
69,8915HC,Douwe Kalmaleane,Leeuwarden
73,8915HD,Douwe Kalmaleane,Leeuwarden
97,8915HD,Douwe Kalmaleane,Leeuwarden
8,8925EB,Douwemastins,Leeuwarden
14,8925EB,Douwemastins,Leeuwarden
20,8925EB,Douwemastins,Leeuwarden
21,8925EA,Douwemastins,Leeuwarden
39,8925EA,Douwemastins,Leeuwarden
7,8923AD,Dragoonsplein,Leeuwarden
13,8923AD,Dragoonsplein,Leeuwarden
3,8922CT,Dahliastraat,Leeuwarden
13,8922CT,Dahliastraat,Leeuwarden
19,8922CT,Dahliastraat,Leeuwarden
27,8922CT,Dahliastraat,Leeuwarden
28,8922CW,Dahliastraat,Leeuwarden
34,8922CX,Dahliastraat,Leeuwarden
4,8917ER,Dammelaan,Leeuwarden
9,8935LA,Daslook,Leeuwarden
13,8935LA,Daslook,Leeuwarden
20,8935LC,Daslook,Leeuwarden
30,8935LC,Daslook,Leeuwarden
31,8935LA,Daslook,Leeuwarden
34,8935LC,Daslook,Leeuwarden
42,8935LD,Daslook,Leeuwarden
51,8935LB,Daslook,Leeuwarden
59,8935LB,Daslook,Leeuwarden
62,8935LD,Daslook,Leeuwarden
15,8913BL,Deinumerstraat,Leeuwarden
16,8913BM,Deinumerstraat,Leeuwarden
27,8913BL,Deinumerstraat,Leeuwarden
1,8917AC,Dekamastraat,Leeuwarden
4,8917AC,Dekamastraat,Leeuwarden
5,8917AC,Dekamastraat,Leeuwarden
14,8917AC,Dekamastraat,Leeuwarden
1,8932CL,Dirk Boutsstraat,Leeuwarden
4,8932CS,Dirk Boutsstraat,Leeuwarden
12,8932CS,Dirk Boutsstraat,Leeuwarden
24,8932CT,Dirk Boutsstraat,Leeuwarden
31,8932CM,Dirk Boutsstraat,Leeuwarden
33,8932CM,Dirk Boutsstraat,Leeuwarden
5,8917AZ,Dirk Zeperweg,Leeuwarden
23,8917AZ,Dirk Zeperweg,Leeuwarden
37,8917AZ,Dirk Zeperweg,Leeuwarden
14,8922AT,Dokkumerstraat,Leeuwarden
18,8922AT,Dokkumerstraat,Leeuwarden
119,8926MN,Dotingastate,Leeuwarden
130,8926MS,Dotingastate,Leeuwarden
136,8926MS,Dotingastate,Leeuwarden
5,8915HA,Douwe Kalmaleane,Leeuwarden
11,8915HA,Douwe Kalmaleane,Leeuwarden
59,8918AA,Dokkumertrekweg,Leeuwarden
3,8934AE,Doniastraat,Leeuwarden
14,8934AH,Doniastraat,Leeuwarden
42,8934AH,Doniastraat,Leeuwarden
66,8934AH,Doniastraat,Leeuwarden
1,8926ML,Dotingastate,Leeuwarden
6,8926MP,Dotingastate,Leeuwarden
13,8926ML,Dotingastate,Leeuwarden
16,8926MP,Dotingastate,Leeuwarden
45,8926ML,Dotingastate,Leeuwarden
46,8926MP,Dotingastate,Leeuwarden
48,8926MP,Dotingastate,Leeuwarden
64,8926MR,Dotingastate,Leeuwarden
67,8926MN,Dotingastate,Leeuwarden
75,8926MN,Dotingastate,Leeuwarden
108,8926MS,Dotingastate,Leeuwarden
90,8918ER,Dulfplein,Leeuwarden
104,8918ER,Dulfplein,Leeuwarden
110,8918ER,Dulfplein,Leeuwarden
16,8912AW,Edisonstraat,Leeuwarden
22,8911EV,Eebuurt,Leeuwarden
17,8925HN,Eelsmastate,Leeuwarden
46,8925HM,Eelsmastate,Leeuwarden
33,8918DC,van Eesterenplein,Leeuwarden
44,8922AZ,Eigen brood bovenal,Leeuwarden
349,8923AJ,Dragoonsplein,Leeuwarden
1,8911KK,Droevendal,Leeuwarden
45,8918DC,van Eesterenplein,Leeuwarden
57,8918DD,van Eesterenplein,Leeuwarden
63,8918DD,van Eesterenplein,Leeuwarden
2,8922AB,Eestraat,Leeuwarden
4,8922AB,Eestraat,Leeuwarden
16,8922AB,Eestraat,Leeuwarden
17,8922JB,Eestraat,Leeuwarden
18,8922AB,Eestraat,Leeuwarden
19,8922JB,Eestraat,Leeuwarden
57,8922JC,Eestraat,Leeuwarden
67,8922JC,Eestraat,Leeuwarden
101,8922JC,Eestraat,Leeuwarden
109,8922JD,Eestraat,Leeuwarden
131,8922JE,Eestraat,Leeuwarden
149,8922JE,Eestraat,Leeuwarden
151,8922JE,Eestraat,Leeuwarden
159,8922JE,Eestraat,Leeuwarden
53,8911GR,Eewal,Leeuwarden
66,8911GT,Eewal,Leeuwarden
89,8911GS,Eewal,Leeuwarden
92,8911GV,Eewal,Leeuwarden
81,8923AE,Dragoonsplein,Leeuwarden
91,8923AG,Dragoonsplein,Leeuwarden
109,8923AG,Dragoonsplein,Leeuwarden
117,8923AG,Dragoonsplein,Leeuwarden
139,8923AH,Dragoonsplein,Leeuwarden
155,8923AH,Dragoonsplein,Leeuwarden
181,8923AJ,Dragoonsplein,Leeuwarden
187,8923AJ,Dragoonsplein,Leeuwarden
191,8923AJ,Dragoonsplein,Leeuwarden
211,8923AJ,Dragoonsplein,Leeuwarden
213,8923AJ,Dragoonsplein,Leeuwarden
217,8923AJ,Dragoonsplein,Leeuwarden
221,8923AJ,Dragoonsplein,Leeuwarden
229,8923AJ,Dragoonsplein,Leeuwarden
235,8923AJ,Dragoonsplein,Leeuwarden
245,8923AJ,Dragoonsplein,Leeuwarden
261,8923AJ,Dragoonsplein,Leeuwarden
279,8923AJ,Dragoonsplein,Leeuwarden
295,8923AJ,Dragoonsplein,Leeuwarden
325,8923AJ,Dragoonsplein,Leeuwarden
331,8923AJ,Dragoonsplein,Leeuwarden
335,8923AJ,Dragoonsplein,Leeuwarden
3,8917AB,Dokkumertrekweg,Leeuwarden
19,8917AB,Dokkumertrekweg,Leeuwarden
2,8913BS,Dronrijperstraat,Leeuwarden
4,8913BS,Dronrijperstraat,Leeuwarden
9,8913BR,Dronrijperstraat,Leeuwarden
10,8913BS,Dronrijperstraat,Leeuwarden
72,8911LH,Druifstreek,Leeuwarden
2,8934CE,Duivesteinstraat,Leeuwarden
4,8934CE,Duivesteinstraat,Leeuwarden
6,8918ED,de Dulf,Leeuwarden
21,8918EA,de Dulf,Leeuwarden
28,8918ED,de Dulf,Leeuwarden
37,8918EB,de Dulf,Leeuwarden
46,8918EE,de Dulf,Leeuwarden
63,8918EB,de Dulf,Leeuwarden
68,8918EE,de Dulf,Leeuwarden
70,8918EE,de Dulf,Leeuwarden
81,8918EC,de Dulf,Leeuwarden
85,8918EC,de Dulf,Leeuwarden
96,8918EG,de Dulf,Leeuwarden
15,8932HK,Elias Vonckstraat,Leeuwarden
