7833GR,6,,Klaroen,Nieuw-Amsterdam
7827NM,31,,Tortelduif,Emmen
7812CA,17,,Hesselterbrink,Emmen
7812EA,32,,Hesselterbrink,Emmen
7812HR,209,,Slenerbrink,Emmen
7812RK,72,,Ruinerbrink,Emmen
7812JZ,186,,Oringerbrink,Emmen
7812JZ,184,,Oringerbrink,Emmen
7812SP,240,,Balingerbrink,Emmen
7812SP,218,,Balingerbrink,Emmen
7812SK,4,,Balingerbrink,Emmen
7812VS,41,,Ekselerbrink,Emmen
7812NX,90,,Geuzingerbrink,Emmen
7821CA,72,,Nijbracht,Emmen
7811LR,5,,Eigenhaardweg,Emmen
7821AS,18,,Tweede Bokslootweg,Emmen
7821AE,20,,Jules Verneweg,Emmen
7821AE,36,,Jules Verneweg,Emmen
7811GA,13,,Verlengde Spoorstraat,Emmen
7811GA,21,,Verlengde Spoorstraat,Emmen
7815PS,95,,Vogelwikke,Emmen
7815PS,83,,Vogelwikke,Emmen
7815PS,81,,Vogelwikke,Emmen
7812CG,231,,Hesselterbrink,Emmen
7812NW,50,,Geuzingerbrink,Emmen
7812NW,42,,Geuzingerbrink,Emmen
7812NW,68,,Geuzingerbrink,Emmen
7812NW,64,,Geuzingerbrink,Emmen
7812NV,30,,Geuzingerbrink,Emmen
7812RN,242,,Ruinerbrink,Emmen
7812NJ,9,,Asserbrink,Emmen
7812NL,74,,Asserbrink,Emmen
7812NH,9,,Zuideind,Emmen
7812NH,11,,Zuideind,Emmen
7812NH,4,,Zuideind,Emmen
7812NH,3,,Zuideind,Emmen
7812NN,42,,Zuideind,Emmen
7812BK,40,,Huizingsbrinkweg,Emmen
7827AB,24,,Mussenveld,Emmen
7827AA,6,,Mussenveld,Emmen
7812NZ,108,,Geuzingerbrink,Emmen
7812NZ,116,,Geuzingerbrink,Emmen
7812NZ,102,,Geuzingerbrink,Emmen
7812MS,52,,Orvelterbrink,Emmen
7812MS,48,,Orvelterbrink,Emmen
7812LS,160,,Deverbrink,Emmen
7812LP,102,,Deverbrink,Emmen
7812LK,63,,Deverbrink,Emmen
7812LK,57,,Deverbrink,Emmen
7812LN,62,,Deverbrink,Emmen
7812LN,66,,Deverbrink,Emmen
7812LN,70,,Deverbrink,Emmen
7812LP,78,,Deverbrink,Emmen
7815PP,42,,Dopheide,Emmen
7815PT,8,,Vogelwikke,Emmen
7815PT,10,,Vogelwikke,Emmen
7812JZ,164,,Oringerbrink,Emmen
7812RL,112,,Ruinerbrink,Emmen
7812RL,120,,Ruinerbrink,Emmen
7812RG,251,,Ruinerbrink,Emmen
7827HG,137,,Valkenveld,Emmen
7827HG,135,,Valkenveld,Emmen
7827GG,30,,Sneeuwuil,Emmen
7827GG,33,,Sneeuwuil,Emmen
7812CE,201,,Hesselterbrink,Emmen
7812CH,247,,Hesselterbrink,Emmen
7812CH,249,,Hesselterbrink,Emmen
7812CD,125,,Hesselterbrink,Emmen
7812CD,147,,Hesselterbrink,Emmen
7812CH,241,,Hesselterbrink,Emmen
7827AB,20,,Mussenveld,Emmen
7827AC,34,,Mussenveld,Emmen
7827AD,57,,Mussenveld,Emmen
7827AE,74,,Mussenveld,Emmen
7827AE,78,,Mussenveld,Emmen
7827AE,79,,Mussenveld,Emmen
7827HN,73,,Torenvalk,Emmen
7827HP,100,,Torenvalk,Emmen
7827HP,101,,Torenvalk,Emmen
7827HP,102,,Torenvalk,Emmen
7827HM,54,,Torenvalk,Emmen
7811JR,69,,Molenstraat,Emmen
7811JR,81,,Molenstraat,Emmen
7811JR,45,,Molenstraat,Emmen
7811JR,55,,Molenstraat,Emmen
7811JR,19,,Molenstraat,Emmen
7811JR,15,,Molenstraat,Emmen
7811JC,28,GED,Wilhelminastraat,Emmen
7811JT,27,,Julianastraat,Emmen
7811JS,10,,Julianastraat,Emmen
7811HE,1,,Kerkhoflaan,Emmen
7811HE,3,,Kerkhoflaan,Emmen
7812RJ,26,,Ruinerbrink,Emmen
7812MV,120,,Orvelterbrink,Emmen
7812MV,126,,Orvelterbrink,Emmen
7812MN,81,,Orvelterbrink,Emmen
7812MR,20,,Orvelterbrink,Emmen
7812MR,14,,Orvelterbrink,Emmen
7812MR,16,,Orvelterbrink,Emmen
7812NA,23,,Borgerbrink,Emmen
7827BK,32,,Buidelmees,Emmen
7827BZ,128,,Mezenveld,Emmen
7827BZ,136,,Mezenveld,Emmen
7827BW,65,,Mezenveld,Emmen
7827BW,69,,Mezenveld,Emmen
7827BW,72,,Mezenveld,Emmen
7827BW,81,,Mezenveld,Emmen
7827BX,115,,Mezenveld,Emmen
7827HM,39,,Torenvalk,Emmen
7827HM,31,,Torenvalk,Emmen
7827HL,25,,Torenvalk,Emmen
7827HR,120,,Torenvalk,Emmen
7827HS,143,,Torenvalk,Emmen
7812EN,560,,Hesselterbrink,Emmen
7812GJ,188,,Zuidlaarderbrink,Emmen
7812GH,138,,Zuidlaarderbrink,Emmen
7812GH,140,,Zuidlaarderbrink,Emmen
7812GJ,174,,Zuidlaarderbrink,Emmen
7812GL,276,,Zuidlaarderbrink,Emmen
7812GL,282,,Zuidlaarderbrink,Emmen
7812GK,244,,Zuidlaarderbrink,Emmen
7812GL,254,,Zuidlaarderbrink,Emmen
7812GL,262,,Zuidlaarderbrink,Emmen
7812HD,26,,Slenerbrink,Emmen
7812HD,46,,Slenerbrink,Emmen
7812NT,51,,Geuzingerbrink,Emmen
7812MK,15,,Orvelterbrink,Emmen
7812MT,104,,Orvelterbrink,Emmen
7812MT,106,,Orvelterbrink,Emmen
7812ML,69,,Orvelterbrink,Emmen
7821AA,12,,Paganelstraat,Emmen
7821AJ,1,0002,Phileas Foggstraat,Emmen
7821AJ,1,,Phileas Foggstraat,Emmen
7827BD,1,,Pimpelmees,Emmen
7827BD,5,,Pimpelmees,Emmen
7827GG,40,,Sneeuwuil,Emmen
7827GG,56,,Sneeuwuil,Emmen
7827GG,10,,Sneeuwuil,Emmen
7827GG,2,,Sneeuwuil,Emmen
7827GG,17,,Sneeuwuil,Emmen
7827GN,17,,Dwerguil,Emmen
7827GT,5,,Velduil,Emmen
7812GH,132,,Zuidlaarderbrink,Emmen
7812GJ,150,,Zuidlaarderbrink,Emmen
7812GG,68,,Zuidlaarderbrink,Emmen
7812GG,60,,Zuidlaarderbrink,Emmen
7812GC,101,,Zuidlaarderbrink,Emmen
7844KS,45,,Middenweg,Veenoord
7844KS,47,,Middenweg,Veenoord
7844KW,34,,Middenweg,Veenoord
7844KS,31,,Middenweg,Veenoord
7844KP,24,,Trumanstraat,Veenoord
7844KP,14,,Trumanstraat,Veenoord
7844KP,6,,Trumanstraat,Veenoord
7844KP,8,,Trumanstraat,Veenoord
7812SB,39,,Balingerbrink,Emmen
7812SL,74,,Balingerbrink,Emmen
7812SL,68,,Balingerbrink,Emmen
7812SK,30,,Balingerbrink,Emmen
7812VT,97,,Ekselerbrink,Emmen
7812LL,103,,Deverbrink,Emmen
7812LL,99,,Deverbrink,Emmen
7812LS,7925,1,Deverbrink,Emmen
7812LJ,41,TR,Deverbrink,Emmen
7812LJ,27,,Deverbrink,Emmen
7825TJ,10,,Oevermansweg,Emmen
7811MV,174,,Westerstraat,Emmen
7811AH,88,,Westerstraat,Emmen
7811AR,1,,Schimmerweg,Emmen
7811EN,8,,Hoofdstraat,Emmen
7811EP,18,,Hoofdstraat,Emmen
7811GP,14,,Minister Kanstraat,Emmen
7812NC,4,,Borgerbrink,Emmen
7812NA,19,,Borgerbrink,Emmen
7812NA,13,,Borgerbrink,Emmen
7812NA,7,,Borgerbrink,Emmen
7812ET,53,,Holtingerbrink,Emmen
7812ES,49,,Holtingerbrink,Emmen
7812ET,51,,Holtingerbrink,Emmen
7812ET,57,,Holtingerbrink,Emmen
7827BM,74,,Buidelmees,Emmen
7844KN,45,,Trumanstraat,Veenoord
7844KL,7,,Kennedystraat,Veenoord
7844KL,11,,Kennedystraat,Veenoord
7844KM,7,,Trumanstraat,Veenoord
7844KM,13,,Trumanstraat,Veenoord
7827AG,89,,Mussenveld,Emmen
7827AE,64,,Mussenveld,Emmen
7827AG,96,,Mussenveld,Emmen
7827AG,100,,Mussenveld,Emmen
7827AM,168,,Mussenveld,Emmen
7812LM,38,,Deverbrink,Emmen
7812LJ,13,,Deverbrink,Emmen
7812LL,77,,Deverbrink,Emmen
7811HH,87,,Baander,Emmen
7811HH,63,,Baander,Emmen
7811HP,149,,Klokkenslag,Emmen
7811HC,65,,Kapelstraat,Emmen
7812RC,141,,Ruinerbrink,Emmen
7812RC,115,,Ruinerbrink,Emmen
7812RC,105,,Ruinerbrink,Emmen
7812RC,103,,Ruinerbrink,Emmen
7827GT,10,,Velduil,Emmen
7827GT,1,,Velduil,Emmen
7812EK,422,,Hesselterbrink,Emmen
7812EL,442,,Hesselterbrink,Emmen
7812EK,398,,Hesselterbrink,Emmen
7812CG,217,,Hesselterbrink,Emmen
7812EN,526,,Hesselterbrink,Emmen
7812EP,590,,Hesselterbrink,Emmen
7812EM,480,,Hesselterbrink,Emmen
7827AM,179,,Mussenveld,Emmen
7827AM,182,,Mussenveld,Emmen
7827AK,141,,Mussenveld,Emmen
7827AK,138,,Mussenveld,Emmen
7827AJ,119,,Mussenveld,Emmen
7827AG,101,,Mussenveld,Emmen
7827AJ,114,,Mussenveld,Emmen
7827AJ,113,,Mussenveld,Emmen
7812AL,140,,Zuidbargerstraat,Emmen
7827HS,136,,Torenvalk,Emmen
7827HS,131,,Torenvalk,Emmen
7827HT,29,,Boomvalk,Emmen
7827LE,29,,Eidereend,Emmen
7827LE,25,,Eidereend,Emmen
7811JH,70,,Wilhelminastraat,Emmen
7811HL,25,,Klokkenslag,Emmen
7811HL,35,,Klokkenslag,Emmen
7811HH,1,,Baander,Emmen
7811HM,55,,Klokkenslag,Emmen
7812HE,98,,Slenerbrink,Emmen
7812HG,102,,Slenerbrink,Emmen
7812HG,110,,Slenerbrink,Emmen
7812HB,89,,Slenerbrink,Emmen
7812LT,1,,Ronerbrink,Emmen
7812VJ,157,,Bruntingerbrink,Emmen
7812VJ,161,,Bruntingerbrink,Emmen
7812VH,97,,Bruntingerbrink,Emmen
7826HB,186,,Oosterveldsestraat,Emmen
7826HB,180,,Oosterveldsestraat,Emmen
7827BJ,10,,Buidelmees,Emmen
7827BZ,156,,Mezenveld,Emmen
7827BZ,146,,Mezenveld,Emmen
7827BZ,143,,Mezenveld,Emmen
7827BZ,139,,Mezenveld,Emmen
7827BH,45,,Zwarte Mees,Emmen
7827BH,46,,Zwarte Mees,Emmen
7827BJ,5,,Buidelmees,Emmen
7827GT,13,,Velduil,Emmen
7827GT,15,,Velduil,Emmen
7827GT,22,,Velduil,Emmen
7812GG,96,,Zuidlaarderbrink,Emmen
7812GC,117,,Zuidlaarderbrink,Emmen
7812GH,112,,Zuidlaarderbrink,Emmen
7812GH,116,,Zuidlaarderbrink,Emmen
7812GB,87,,Zuidlaarderbrink,Emmen
7812GB,81,,Zuidlaarderbrink,Emmen
7812GE,44,,Zuidlaarderbrink,Emmen
7812HJ,210,,Slenerbrink,Emmen
7812HJ,192,,Slenerbrink,Emmen
7812HK,244,,Slenerbrink,Emmen
7812HK,250,,Slenerbrink,Emmen
7812HK,236,,Slenerbrink,Emmen
7812VT,91,,Ekselerbrink,Emmen
7812MD,201,,Mantingerbrink,Emmen
7812MH,102,,Mantingerbrink,Emmen
7812MH,126,,Mantingerbrink,Emmen
7812MG,86,,Mantingerbrink,Emmen
7826HB,170,,Oosterveldsestraat,Emmen
7826HA,136,,Oosterveldsestraat,Emmen
7825TG,34,,Schoolpad,Emmen
7826TB,2,,Compagniestraat,Emmen
7826TB,4,,Compagniestraat,Emmen
7826TB,6,,Compagniestraat,Emmen
7826CN,35,,Splitting,Emmen
7826CN,38,,Splitting,Emmen
7826EA,16,,Parkstraat,Emmen
7826EA,20,,Parkstraat,Emmen
7815RK,23,,Stuwwal,Emmen
7827GT,37,,Velduil,Emmen
7827GT,31,,Velduil,Emmen
7827GC,42,,Kerkuil,Emmen
7812GD,159,,Zuidlaarderbrink,Emmen
7812GD,161,,Zuidlaarderbrink,Emmen
7812GD,167,,Zuidlaarderbrink,Emmen
7827RD,17,,Groene Specht,Emmen
7827RB,26,,Zwarte Specht,Emmen
7815GN,40,,Nijkampenweg,Emmen
7815LV,29,,E. van Drielststraat,Emmen
7815LW,26,,E. van Drielststraat,Emmen
7815LV,5,,E. van Drielststraat,Emmen
7815LV,7,,E. van Drielststraat,Emmen
7815LV,9,,E. van Drielststraat,Emmen
7815LV,11,,E. van Drielststraat,Emmen
7815LW,18,,E. van Drielststraat,Emmen
7815LW,20,,E. van Drielststraat,Emmen
7815NA,33,,Van Coevordenstraat,Emmen
7815NA,35,,Van Coevordenstraat,Emmen
7822EA,9,,Parklaan,Emmen
7815ST,27,,Van Blankenheimstraat,Emmen
7815SV,28,,Van Blankenheimstraat,Emmen
7815SR,42,,Van Selbachstraat,Emmen
7815SN,41,,Van Selbachstraat,Emmen
7824BR,31,,Havixhorst,Emmen
7824BR,33,,Havixhorst,Emmen
7824BS,28,,Havixhorst,Emmen
7824BS,16,,Havixhorst,Emmen
7824AX,1,,Batingehof,Emmen
7824AX,31,,Batingehof,Emmen
7824AX,29,,Batingehof,Emmen
7824AZ,42,,Batingehof,Emmen
7826HR,119,,De Traden,Emmen
7826HR,121,,De Traden,Emmen
7826HZ,17,,De Bargies,Emmen
7826HZ,13,,De Bargies,Emmen
7826HZ,9,,De Bargies,Emmen
7826HW,45,,De Bargies,Emmen
7826HW,37,,De Bargies,Emmen
7826HW,33,,De Bargies,Emmen
7826HW,35,,De Bargies,Emmen
7826HZ,21,,De Bargies,Emmen
7826HX,66,,De Bargies,Emmen
7826HX,82,,De Bargies,Emmen
7826HX,58,,De Bargies,Emmen
7826HX,34,,De Bargies,Emmen
7815SG,87,,Weerdingerstraat,Emmen
7815SG,89,,Weerdingerstraat,Emmen
7815SG,92,,Weerdingerstraat,Emmen
7815SG,90,,Weerdingerstraat,Emmen
7815VS,13,,Mr. J. Panstraat,Emmen
7815VT,2,,Mr. J. Panstraat,Emmen
7815VL,16,,Magninstraat,Emmen
7815VL,22,,Magninstraat,Emmen
7815VL,24,,Magninstraat,Emmen
7815VL,26,,Magninstraat,Emmen
7815JM,33,,Mr. J.J. Willingestraat,Emmen
7815JN,22,,Mr. J.J. Willingestraat,Emmen
7815JM,15,,Mr. J.J. Willingestraat,Emmen
7815JM,25,,Mr. J.J. Willingestraat,Emmen
7815JM,19,,Mr. J.J. Willingestraat,Emmen
7822EA,11,,Parklaan,Emmen
7815SH,100,,Weerdingerstraat,Emmen
7822AB,51,,Oude Roswinkelerweg,Emmen
7822CC,38,,Hagedoorn,Emmen
7822EM,33,,Sparrenlaan,Emmen
7822AW,6,,Wolfsbergenweg,Emmen
7822AV,23,,Wolfsbergenweg,Emmen
7824SJ,205,,Holtlaan,Emmen
7824AZ,32,,Batingehof,Emmen
7824AZ,34,,Batingehof,Emmen
7824BA,41,,Landschaplaan,Emmen
7815KX,60,,Beentepol,Emmen
7815KK,4,,Zeggeveld,Emmen
7815KJ,4,,De Buzen,Emmen
7815KJ,10,,De Buzen,Emmen
7815KJ,15,,De Buzen,Emmen
7815KG,33,,Kraaiheide,Emmen
7812VP,174,,Ekselerbrink,Emmen
7812TS,376,,Druwerbrink,Emmen
7812TR,364,,Druwerbrink,Emmen
7812TR,368,,Druwerbrink,Emmen
7812TR,350,,Druwerbrink,Emmen
7812TH,44,,Druwerbrink,Emmen
7812TB,49,,Druwerbrink,Emmen
7812TB,55,,Druwerbrink,Emmen
7815JP,27,,Mr. L. Oldenhuis Tonckensstraat,Emmen
7815JP,35,,Mr. L. Oldenhuis Tonckensstraat,Emmen
7822GJ,38,,Prinsenlaan,Emmen
7822GH,22,,Prinsenlaan,Emmen
7822GE,27,,Prinsenlaan,Emmen
7822GE,23,,Prinsenlaan,Emmen
7822GV,68,,Veenkampenweg,Emmen
7824SL,257,,Holtlaan,Emmen
7824SL,259,,Holtlaan,Emmen
7824RK,43,,Arve,Emmen
7824RM,42,,Arve,Emmen
7824RL,34,,Arve,Emmen
7815GZ,509,,Nijkampenweg,Emmen
7815KH,16,,Kraaiheide,Emmen
7811HB,18,,Sterrenkamp,Emmen
